source	target	edge_type	source_node_type	target_node_type
ncbigene:127385	ncbigene:2788	interacts	Gene	Gene
pubchem.compound:4171	ncbigene:152	downregulates	Compound	Gene
pubchem.compound:445643	ncbigene:2287	downregulates	Compound	Gene
ncbigene:4082	ncbigene:5581	interacts	Gene	Gene
pubchem.compound:20279	GO:0032880	induces	Compound	Biological Process
pubchem.compound:9829523	ncbigene:2322	downregulates	Compound	Gene
ncbigene:5718	ncbigene:657	interacts	Gene	Gene
ncbigene:119692	ncbigene:2788	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:1392	upregulates	Compound	Gene
ncbigene:3134	ncbigene:3823	interacts	Gene	Gene
ncbigene:3444	GO:0007267	participates	Gene	Biological Process
ncbigene:2796	GO:0007267	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:216	downregulates	Compound	Gene
ncbigene:8854	GO:0043065	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:5728	upregulates	Compound	Gene
ncbigene:3416	GO:0006508	participates	Gene	Biological Process
ncbigene:252995	GO:0007165	participates	Gene	Biological Process
ncbigene:51701	GO:0050821	participates	Gene	Biological Process
ncbigene:9477	ncbigene:2167	interacts	Gene	Gene
ncbigene:23179	ncbigene:5898	interacts	Gene	Gene
ncbigene:5826	GO:0055085	participates	Gene	Biological Process
ncbigene:857	GO:0030154	participates	Gene	Biological Process
pubchem.compound:31703	ncbigene:841	upregulates	Compound	Gene
ncbigene:50515	ncbigene:7040	interacts	Gene	Gene
ncbigene:23192	GO:0006914	participates	Gene	Biological Process
ncbigene:2355	GO:0008219	participates	Gene	Biological Process
ncbigene:3467	ncbigene:3581	interacts	Gene	Gene
ncbigene:25865	GO:0007155	participates	Gene	Biological Process
ncbigene:5118	ncbigene:85301	interacts	Gene	Gene
pubchem.compound:2797	ncbigene:345	downregulates	Compound	Gene
ncbigene:4654	ncbigene:619554	interacts	Gene	Gene
ncbigene:1871	ncbigene:406982	interacts	Gene	Gene
ncbigene:5143	ncbigene:816	interacts	Gene	Gene
ncbigene:1956	GO:0007165	participates	Gene	Biological Process
ncbigene:1906	GO:0007005	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:4851	downregulates	Compound	Gene
ncbigene:53371	ncbigene:9939	interacts	Gene	Gene
ncbigene:2147	ncbigene:3753	interacts	Gene	Gene
ncbigene:5893	ncbigene:442918	interacts	Gene	Gene
ncbigene:3265	GO:0007165	participates	Gene	Biological Process
ncbigene:6404	ncbigene:6402	interacts	Gene	Gene
ncbigene:5298	ncbigene:4609	interacts	Gene	Gene
ncbigene:6751	ncbigene:63940	interacts	Gene	Gene
ncbigene:6520	ncbigene:6869	interacts	Gene	Gene
ncbigene:55255	ncbigene:4218	interacts	Gene	Gene
ncbigene:390439	ncbigene:2788	interacts	Gene	Gene
ncbigene:1856	ncbigene:59343	interacts	Gene	Gene
ncbigene:390075	ncbigene:2788	interacts	Gene	Gene
ncbigene:1736	ncbigene:1027	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:2625	upregulates	Compound	Gene
ncbigene:23468	ncbigene:1876	interacts	Gene	Gene
ncbigene:22925	ncbigene:7043	interacts	Gene	Gene
ncbigene:51586	ncbigene:5346	interacts	Gene	Gene
ncbigene:586	GO:0006629	participates	Gene	Biological Process
ncbigene:6950	ncbigene:583	interacts	Gene	Gene
ncbigene:11338	GO:0006397	participates	Gene	Biological Process
pubchem.compound:5284616	ncbigene:1050	upregulates	Compound	Gene
ncbigene:7846	GO:0051301	participates	Gene	Biological Process
ncbigene:1306	GO:0030154	participates	Gene	Biological Process
ncbigene:81572	GO:0050821	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:3315	upregulates	Compound	Gene
pubchem.compound:6256	ncbigene:7298	downregulates	Compound	Gene
pubchem.compound:448537	ncbigene:4953	upregulates	Compound	Gene
ncbigene:8531	ncbigene:5111	interacts	Gene	Gene
ncbigene:29925	ncbigene:3845	interacts	Gene	Gene
pubchem.compound:2092	ncbigene:147	downregulates	Compound	Gene
ncbigene:3798	GO:0016192	participates	Gene	Biological Process
ncbigene:9188	ncbigene:57418	interacts	Gene	Gene
ncbigene:3105	ncbigene:115653	interacts	Gene	Gene
pubchem.compound:33741	ncbigene:1128	downregulates	Compound	Gene
ncbigene:84971	GO:0006914	participates	Gene	Biological Process
ncbigene:51776	GO:0007010	participates	Gene	Biological Process
pubchem.compound:5280453	ncbigene:27123	downregulates	Compound	Gene
ncbigene:23162	GO:0050821	participates	Gene	Biological Process
ncbigene:6908	ncbigene:2589	interacts	Gene	Gene
ncbigene:3426	ncbigene:1378	interacts	Gene	Gene
ncbigene:246175	GO:0006397	participates	Gene	Biological Process
ncbigene:5644	ncbigene:56288	interacts	Gene	Gene
ncbigene:225689	ncbigene:6777	interacts	Gene	Gene
ncbigene:1909	GO:0008283	participates	Gene	Biological Process
ncbigene:26291	ncbigene:4915	interacts	Gene	Gene
ncbigene:6715	GO:0030154	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:28992	upregulates	Compound	Gene
ncbigene:8878	GO:0043065	participates	Gene	Biological Process
ncbigene:55109	ncbigene:8844	interacts	Gene	Gene
ncbigene:1030	ncbigene:2736	interacts	Gene	Gene
ncbigene:23414	ncbigene:406984	interacts	Gene	Gene
ncbigene:10000	ncbigene:5523	interacts	Gene	Gene
pubchem.compound:702	ncbigene:6511	upregulates	Compound	Gene
ncbigene:3838	ncbigene:4343	interacts	Gene	Gene
ncbigene:23644	ncbigene:11157	interacts	Gene	Gene
ncbigene:1814	ncbigene:29899	interacts	Gene	Gene
pubchem.compound:456201	ncbigene:268	downregulates	Compound	Gene
ncbigene:6774	GO:0007165	participates	Gene	Biological Process
ncbigene:284	ncbigene:5159	interacts	Gene	Gene
ncbigene:1871	ncbigene:406992	interacts	Gene	Gene
ncbigene:147700	ncbigene:5602	interacts	Gene	Gene
pubchem.compound:4474	ncbigene:776	downregulates	Compound	Gene
pubchem.compound:702	ncbigene:51091	upregulates	Compound	Gene
ncbigene:28227	ncbigene:369	interacts	Gene	Gene
ncbigene:10075	ncbigene:4170	interacts	Gene	Gene
ncbigene:6201	GO:0050821	participates	Gene	Biological Process
ncbigene:22933	GO:0006914	participates	Gene	Biological Process
pubchem.compound:44093	ncbigene:3827	upregulates	Compound	Gene
ncbigene:606495	ncbigene:3043	interacts	Gene	Gene
pubchem.compound:5330286	ncbigene:1019	downregulates	Compound	Gene
ncbigene:1454	ncbigene:83732	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:2194	downregulates	Compound	Gene
ncbigene:1311	ncbigene:961	interacts	Gene	Gene
ncbigene:3680	GO:0007155	participates	Gene	Biological Process
ncbigene:10239	GO:0016192	participates	Gene	Biological Process
pubchem.compound:4830	ncbigene:150	downregulates	Compound	Gene
ncbigene:5562	ncbigene:5208	interacts	Gene	Gene
ncbigene:1915	ncbigene:5777	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:7040	downregulates	Compound	Gene
ncbigene:10498	ncbigene:8800	interacts	Gene	Gene
ncbigene:11040	ncbigene:3667	interacts	Gene	Gene
ncbigene:122402	GO:0030154	participates	Gene	Biological Process
ncbigene:115290	ncbigene:9978	interacts	Gene	Gene
ncbigene:56832	ncbigene:53833	interacts	Gene	Gene
ncbigene:8881	ncbigene:9184	interacts	Gene	Gene
pubchem.compound:5360373	ncbigene:3980	downregulates	Compound	Gene
pubchem.compound:31703	ncbigene:2065	upregulates	Compound	Gene
ncbigene:5155	ncbigene:406935	interacts	Gene	Gene
pubchem.compound:31703	ncbigene:6696	upregulates	Compound	Gene
pubchem.compound:3957	ncbigene:1557	downregulates	Compound	Gene
ncbigene:6281	ncbigene:5327	interacts	Gene	Gene
ncbigene:5691	ncbigene:269	interacts	Gene	Gene
ncbigene:1291	ncbigene:406984	interacts	Gene	Gene
ncbigene:58484	ncbigene:29108	interacts	Gene	Gene
ncbigene:2069	ncbigene:23163	interacts	Gene	Gene
ncbigene:22897	GO:0007049	participates	Gene	Biological Process
ncbigene:84790	ncbigene:998	interacts	Gene	Gene
pubchem.compound:16362	ncbigene:801	downregulates	Compound	Gene
pubchem.compound:2764	ncbigene:3558	upregulates	Compound	Gene
pubchem.compound:137	ncbigene:64710	upregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:64145	upregulates	Compound	Gene
pubchem.compound:2771	ncbigene:6532	downregulates	Compound	Gene
ncbigene:286151	ncbigene:816	interacts	Gene	Gene
ncbigene:5899	ncbigene:387	interacts	Gene	Gene
ncbigene:6241	ncbigene:1876	interacts	Gene	Gene
ncbigene:2829	ncbigene:3717	interacts	Gene	Gene
ncbigene:25759	ncbigene:6654	interacts	Gene	Gene
ncbigene:57291	ncbigene:406996	interacts	Gene	Gene
ncbigene:2358	ncbigene:63940	interacts	Gene	Gene
ncbigene:79159	ncbigene:9790	interacts	Gene	Gene
ncbigene:10197	ncbigene:144165	interacts	Gene	Gene
ncbigene:873	ncbigene:5601	interacts	Gene	Gene
ncbigene:4705	ncbigene:5567	interacts	Gene	Gene
ncbigene:55212	ncbigene:27241	interacts	Gene	Gene
ncbigene:6142	ncbigene:3845	interacts	Gene	Gene
pubchem.compound:145068	ncbigene:4846	upregulates	Compound	Gene
ncbigene:51564	ncbigene:7422	interacts	Gene	Gene
ncbigene:7082	ncbigene:3308	interacts	Gene	Gene
ncbigene:4524	ncbigene:1145	interacts	Gene	Gene
ncbigene:3356	GO:0008219	participates	Gene	Biological Process
ncbigene:27044	ncbigene:369	interacts	Gene	Gene
ncbigene:57118	GO:0043065	participates	Gene	Biological Process
ncbigene:219981	ncbigene:2788	interacts	Gene	Gene
ncbigene:7068	GO:0030154	participates	Gene	Biological Process
ncbigene:3658	ncbigene:10539	interacts	Gene	Gene
pubchem.compound:5665	ncbigene:18	downregulates	Compound	Gene
ncbigene:84823	ncbigene:839	interacts	Gene	Gene
ncbigene:10327	GO:0006629	participates	Gene	Biological Process
pubchem.compound:2797	ncbigene:1401	downregulates	Compound	Gene
ncbigene:8863	ncbigene:9575	interacts	Gene	Gene
pubchem.compound:2315	ncbigene:759	downregulates	Compound	Gene
ncbigene:1874	ncbigene:56655	interacts	Gene	Gene
pubchem.compound:3308	ncbigene:5743	downregulates	Compound	Gene
ncbigene:6817	GO:0006805	participates	Gene	Biological Process
pubchem.compound:26987	ncbigene:3269	downregulates	Compound	Gene
ncbigene:10664	ncbigene:1029	interacts	Gene	Gene
ncbigene:54498	ncbigene:2597	interacts	Gene	Gene
ncbigene:6737	GO:0007049	participates	Gene	Biological Process
ncbigene:83548	GO:0050821	participates	Gene	Biological Process
ncbigene:6457	ncbigene:10092	interacts	Gene	Gene
ncbigene:1144	GO:0050877	participates	Gene	Biological Process
ncbigene:9447	ncbigene:3428	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:7432	upregulates	Compound	Gene
ncbigene:4915	ncbigene:84894	interacts	Gene	Gene
pubchem.compound:5505	ncbigene:2641	downregulates	Compound	Gene
ncbigene:8325	ncbigene:50855	interacts	Gene	Gene
ncbigene:10912	ncbigene:5111	interacts	Gene	Gene
ncbigene:468	ncbigene:4189	interacts	Gene	Gene
pubchem.compound:2092	ncbigene:146	downregulates	Compound	Gene
ncbigene:3952	GO:0006629	participates	Gene	Biological Process
ncbigene:51513	GO:0030154	participates	Gene	Biological Process
pubchem.compound:5280723	ncbigene:5731	upregulates	Compound	Gene
ncbigene:80153	ncbigene:219988	interacts	Gene	Gene
ncbigene:1543	ncbigene:9915	interacts	Gene	Gene
ncbigene:5726	ncbigene:63940	interacts	Gene	Gene
ncbigene:411	GO:0006914	participates	Gene	Biological Process
ncbigene:10019	ncbigene:2056	interacts	Gene	Gene
ncbigene:1535	ncbigene:3674	interacts	Gene	Gene
ncbigene:2940	GO:0006629	participates	Gene	Biological Process
ncbigene:9861	ncbigene:7124	interacts	Gene	Gene
ncbigene:22848	GO:0050821	participates	Gene	Biological Process
ncbigene:4772	ncbigene:1827	interacts	Gene	Gene
pubchem.compound:107807	ncbigene:1636	downregulates	Compound	Gene
ncbigene:2317	ncbigene:7410	interacts	Gene	Gene
ncbigene:627	ncbigene:60482	interacts	Gene	Gene
ncbigene:283617	ncbigene:51764	interacts	Gene	Gene
ncbigene:5465	ncbigene:10999	interacts	Gene	Gene
pubchem.compound:4211	ncbigene:1576	upregulates	Compound	Gene
ncbigene:904	ncbigene:7249	interacts	Gene	Gene
ncbigene:1390	GO:0007165	participates	Gene	Biological Process
ncbigene:6369	ncbigene:10663	interacts	Gene	Gene
ncbigene:10284	GO:0043065	participates	Gene	Biological Process
ncbigene:6347	ncbigene:6261	interacts	Gene	Gene
ncbigene:8383	GO:0007165	participates	Gene	Biological Process
ncbigene:64398	ncbigene:7337	interacts	Gene	Gene
ncbigene:340156	ncbigene:4635	interacts	Gene	Gene
ncbigene:9770	GO:0007049	participates	Gene	Biological Process
pubchem.compound:5280343	ncbigene:6517	upregulates	Compound	Gene
ncbigene:56603	ncbigene:6303	interacts	Gene	Gene
pubchem.compound:3488	ncbigene:1080	downregulates	Compound	Gene
ncbigene:143187	GO:0006914	participates	Gene	Biological Process
ncbigene:347468	ncbigene:2788	interacts	Gene	Gene
pubchem.compound:32798	ncbigene:2908	upregulates	Compound	Gene
ncbigene:54205	ncbigene:835	interacts	Gene	Gene
ncbigene:3082	ncbigene:6692	interacts	Gene	Gene
ncbigene:8831	ncbigene:22800	interacts	Gene	Gene
ncbigene:79290	ncbigene:2788	interacts	Gene	Gene
ncbigene:3563	ncbigene:5291	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:22796	downregulates	Compound	Gene
ncbigene:55055	GO:0051301	participates	Gene	Biological Process
ncbigene:1434	ncbigene:3836	interacts	Gene	Gene
ncbigene:8349	ncbigene:23030	interacts	Gene	Gene
ncbigene:1948	ncbigene:2047	interacts	Gene	Gene
ncbigene:113130	GO:0051301	participates	Gene	Biological Process
ncbigene:974	ncbigene:55824	interacts	Gene	Gene
ncbigene:3709	ncbigene:10335	interacts	Gene	Gene
ncbigene:55860	ncbigene:2288	interacts	Gene	Gene
ncbigene:1452	ncbigene:3692	interacts	Gene	Gene
ncbigene:2868	GO:0007165	participates	Gene	Biological Process
ncbigene:8863	GO:0050821	participates	Gene	Biological Process
ncbigene:6938	GO:0030154	participates	Gene	Biological Process
ncbigene:4725	ncbigene:5567	interacts	Gene	Gene
ncbigene:7161	GO:0043065	participates	Gene	Biological Process
ncbigene:115	GO:0007165	participates	Gene	Biological Process
ncbigene:3981	GO:0007049	participates	Gene	Biological Process
ncbigene:9882	ncbigene:5872	interacts	Gene	Gene
ncbigene:3897	ncbigene:8829	interacts	Gene	Gene
ncbigene:9454	ncbigene:5296	interacts	Gene	Gene
ncbigene:5268	GO:0010951	participates	Gene	Biological Process
ncbigene:91768	GO:0007049	participates	Gene	Biological Process
ncbigene:2058	ncbigene:3845	interacts	Gene	Gene
ncbigene:60485	GO:0043065	participates	Gene	Biological Process
pubchem.compound:6013	ncbigene:84432	downregulates	Compound	Gene
ncbigene:7480	GO:0006629	participates	Gene	Biological Process
ncbigene:840	ncbigene:24145	interacts	Gene	Gene
ncbigene:7416	ncbigene:5581	interacts	Gene	Gene
ncbigene:390083	ncbigene:2788	interacts	Gene	Gene
ncbigene:9937	GO:0007049	participates	Gene	Biological Process
ncbigene:20	GO:0006629	participates	Gene	Biological Process
ncbigene:51655	ncbigene:94235	interacts	Gene	Gene
ncbigene:5360	GO:0006629	participates	Gene	Biological Process
pubchem.compound:5386	ncbigene:7298	downregulates	Compound	Gene
ncbigene:1145	GO:0050877	participates	Gene	Biological Process
pubchem.compound:5790	ncbigene:7298	downregulates	Compound	Gene
ncbigene:123264	GO:0055085	participates	Gene	Biological Process
pubchem.compound:5833	GO:0007049	induces	Compound	Biological Process
ncbigene:3589	ncbigene:53833	interacts	Gene	Gene
ncbigene:151449	ncbigene:269	interacts	Gene	Gene
ncbigene:545	ncbigene:55775	interacts	Gene	Gene
pubchem.compound:3463	ncbigene:1401	downregulates	Compound	Gene
ncbigene:25898	ncbigene:5985	interacts	Gene	Gene
ncbigene:4904	GO:0006397	participates	Gene	Biological Process
pubchem.compound:6013	ncbigene:114907	downregulates	Compound	Gene
ncbigene:6019	ncbigene:59350	interacts	Gene	Gene
ncbigene:4680	ncbigene:3688	interacts	Gene	Gene
ncbigene:4751	GO:0007059	participates	Gene	Biological Process
ncbigene:6001	ncbigene:2773	interacts	Gene	Gene
ncbigene:22897	GO:0051301	participates	Gene	Biological Process
ncbigene:5929	ncbigene:57690	interacts	Gene	Gene
ncbigene:3479	ncbigene:51393	interacts	Gene	Gene
ncbigene:1733	GO:0006520	participates	Gene	Biological Process
ncbigene:147837	ncbigene:55294	interacts	Gene	Gene
ncbigene:11285	GO:0005975	participates	Gene	Biological Process
ncbigene:4854	ncbigene:407041	interacts	Gene	Gene
ncbigene:5367	ncbigene:63940	interacts	Gene	Gene
ncbigene:1604	ncbigene:2534	interacts	Gene	Gene
ncbigene:79784	ncbigene:5500	interacts	Gene	Gene
ncbigene:604	GO:0000902	participates	Gene	Biological Process
pubchem.compound:54687	ncbigene:2321	downregulates	Compound	Gene
pubchem.compound:68617	ncbigene:6531	downregulates	Compound	Gene
pubchem.compound:53232	ncbigene:1437	downregulates	Compound	Gene
ncbigene:54951	ncbigene:54939	interacts	Gene	Gene
pubchem.compound:5280343	ncbigene:54822	downregulates	Compound	Gene
ncbigene:2046	ncbigene:25791	interacts	Gene	Gene
pubchem.compound:3386	ncbigene:1131	downregulates	Compound	Gene
ncbigene:9049	ncbigene:5979	interacts	Gene	Gene
ncbigene:4928	GO:0006913	participates	Gene	Biological Process
ncbigene:5440	ncbigene:80004	interacts	Gene	Gene
ncbigene:25926	ncbigene:9724	interacts	Gene	Gene
ncbigene:8607	GO:0050821	participates	Gene	Biological Process
ncbigene:9927	ncbigene:7416	interacts	Gene	Gene
pubchem.compound:5311217	ncbigene:775	downregulates	Compound	Gene
ncbigene:4088	ncbigene:246330	interacts	Gene	Gene
ncbigene:6843	ncbigene:1081	interacts	Gene	Gene
ncbigene:7046	ncbigene:56911	interacts	Gene	Gene
ncbigene:92359	ncbigene:7337	interacts	Gene	Gene
ncbigene:2069	ncbigene:5782	interacts	Gene	Gene
ncbigene:2512	ncbigene:5601	interacts	Gene	Gene
pubchem.compound:2764	ncbigene:7957	upregulates	Compound	Gene
ncbigene:51272	ncbigene:9570	interacts	Gene	Gene
ncbigene:8348	ncbigene:3817	interacts	Gene	Gene
ncbigene:187	ncbigene:63940	interacts	Gene	Gene
ncbigene:5511	ncbigene:3845	interacts	Gene	Gene
ncbigene:846	ncbigene:63940	interacts	Gene	Gene
ncbigene:51433	ncbigene:10459	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:5020	upregulates	Compound	Gene
ncbigene:2558	GO:0007165	participates	Gene	Biological Process
ncbigene:1201	GO:0016485	participates	Gene	Biological Process
ncbigene:7424	ncbigene:5156	interacts	Gene	Gene
ncbigene:5925	GO:0051301	participates	Gene	Biological Process
ncbigene:29899	GO:0051301	participates	Gene	Biological Process
ncbigene:127385	ncbigene:408	interacts	Gene	Gene
ncbigene:1803	GO:0006508	participates	Gene	Biological Process
ncbigene:53632	GO:0050790	participates	Gene	Biological Process
ncbigene:7335	ncbigene:246330	interacts	Gene	Gene
ncbigene:5909	GO:0007165	participates	Gene	Biological Process
ncbigene:259296	ncbigene:29899	interacts	Gene	Gene
ncbigene:10468	GO:0007275	participates	Gene	Biological Process
ncbigene:64798	ncbigene:3476	interacts	Gene	Gene
ncbigene:145957	ncbigene:2066	interacts	Gene	Gene
ncbigene:4750	ncbigene:7428	interacts	Gene	Gene
ncbigene:9447	ncbigene:7158	interacts	Gene	Gene
ncbigene:3678	ncbigene:6714	interacts	Gene	Gene
ncbigene:4318	ncbigene:407009	interacts	Gene	Gene
pubchem.compound:3372	ncbigene:1813	downregulates	Compound	Gene
ncbigene:26577	ncbigene:85301	interacts	Gene	Gene
ncbigene:55839	ncbigene:6232	interacts	Gene	Gene
pubchem.compound:3715	ncbigene:2166	downregulates	Compound	Gene
ncbigene:51144	GO:0030198	participates	Gene	Biological Process
ncbigene:10161	ncbigene:5330	interacts	Gene	Gene
ncbigene:3690	GO:0032880	participates	Gene	Biological Process
ncbigene:6709	ncbigene:10282	interacts	Gene	Gene
pubchem.compound:4091	ncbigene:4288	downregulates	Compound	Gene
pubchem.compound:4171	ncbigene:3357	downregulates	Compound	Gene
ncbigene:2892	ncbigene:9463	interacts	Gene	Gene
ncbigene:3454	ncbigene:6773	interacts	Gene	Gene
ncbigene:132112	ncbigene:8590	interacts	Gene	Gene
ncbigene:5932	GO:0051301	participates	Gene	Biological Process
ncbigene:203068	GO:0051301	participates	Gene	Biological Process
pubchem.compound:1548943	ncbigene:6869	downregulates	Compound	Gene
ncbigene:51719	ncbigene:5562	interacts	Gene	Gene
pubchem.compound:5280360	ncbigene:1794	upregulates	Compound	Gene
