source	target	relation
PUBCHEM.COMPOUND:10297982	NCBIGENE:6300	-1
PUBCHEM.COMPOUND:10299753	NCBIGENE:6476	-1
PUBCHEM.COMPOUND:10302451	NCBIGENE:27	-1
PUBCHEM.COMPOUND:10302451	NCBIGENE:3932	-1
PUBCHEM.COMPOUND:10305353	NCBIGENE:6403	1
PUBCHEM.COMPOUND:10312	NCBIGENE:2950	-1
PUBCHEM.COMPOUND:10313372	NCBIGENE:1132	1
PUBCHEM.COMPOUND:10314719	NCBIGENE:5075	-1
PUBCHEM.COMPOUND:10316032	NCBIGENE:5054	-1
PUBCHEM.COMPOUND:10316032	NCBIGENE:5270	-1
PUBCHEM.COMPOUND:10316032	NCBIGENE:5587	-1
PUBCHEM.COMPOUND:10318848	NCBIGENE:3725	-1
PUBCHEM.COMPOUND:1032	NCBIGENE:1666	1
PUBCHEM.COMPOUND:1032	NCBIGENE:2641	1
PUBCHEM.COMPOUND:1032	NCBIGENE:3952	1
PUBCHEM.COMPOUND:1032	NCBIGENE:5034	1
PUBCHEM.COMPOUND:1032	NCBIGENE:51094	1
PUBCHEM.COMPOUND:1032	NCBIGENE:55902	-1
PUBCHEM.COMPOUND:1032	NCBIGENE:208	-1
PUBCHEM.COMPOUND:1032	NCBIGENE:2625	-1
PUBCHEM.COMPOUND:1032	NCBIGENE:3976	-1
PUBCHEM.COMPOUND:10321583	NCBIGENE:5770	-1
PUBCHEM.COMPOUND:10321901	NCBIGENE:3565	-1
PUBCHEM.COMPOUND:10322450	NCBIGENE:9429	-1
PUBCHEM.COMPOUND:10322542	NCBIGENE:2147	-1
PUBCHEM.COMPOUND:10324367	NCBIGENE:3845	-1
PUBCHEM.COMPOUND:10328411	NCBIGENE:4217	1
PUBCHEM.COMPOUND:10329123	NCBIGENE:7099	1
PUBCHEM.COMPOUND:10330240	NCBIGENE:11255	-1
PUBCHEM.COMPOUND:10332518	NCBIGENE:2152	-1
PUBCHEM.COMPOUND:10339779	NCBIGENE:2247	-1
PUBCHEM.COMPOUND:10340	NCBIGENE:3752	-1
PUBCHEM.COMPOUND:10340	NCBIGENE:8912	-1
PUBCHEM.COMPOUND:10341154	NCBIGENE:51701	-1
PUBCHEM.COMPOUND:10341154	NCBIGENE:5600	-1
PUBCHEM.COMPOUND:10341154	NCBIGENE:6300	-1
PUBCHEM.COMPOUND:10342449	NCBIGENE:5743	1
PUBCHEM.COMPOUND:10343641	NCBIGENE:886	-1
PUBCHEM.COMPOUND:10343641	NCBIGENE:887	-1
PUBCHEM.COMPOUND:10343641	NCBIGENE:886	-1
PUBCHEM.COMPOUND:10343747	NCBIGENE:5866	-1
PUBCHEM.COMPOUND:10345213	NCBIGENE:846	-1
PUBCHEM.COMPOUND:10345974	NCBIGENE:1950	-1
PUBCHEM.COMPOUND:10348973	NCBIGENE:2798	-1
PUBCHEM.COMPOUND:10359290	NCBIGENE:3725	1
PUBCHEM.COMPOUND:10359290	NCBIGENE:7153	-1
PUBCHEM.COMPOUND:10364	NCBIGENE:3308	1
PUBCHEM.COMPOUND:10364	NCBIGENE:54822	-1
PUBCHEM.COMPOUND:10367662	NCBIGENE:9451	-1
PUBCHEM.COMPOUND:10367758	NCBIGENE:412	-1
PUBCHEM.COMPOUND:10373084	NCBIGENE:2660	-1
PUBCHEM.COMPOUND:10374453	NCBIGENE:1843	1
PUBCHEM.COMPOUND:10389213	NCBIGENE:11255	-1
PUBCHEM.COMPOUND:10390219	NCBIGENE:231	-1
PUBCHEM.COMPOUND:10393	NCBIGENE:4128	-1
PUBCHEM.COMPOUND:10397869	NCBIGENE:23621	-1
PUBCHEM.COMPOUND:10405534	NCBIGENE:2147	-1
PUBCHEM.COMPOUND:10406644	NCBIGENE:1019	-1
PUBCHEM.COMPOUND:10406644	NCBIGENE:1025	-1
PUBCHEM.COMPOUND:10406644	NCBIGENE:983	-1
PUBCHEM.COMPOUND:10413	NCBIGENE:2560	1
PUBCHEM.COMPOUND:10420128	NCBIGENE:4507	-1
PUBCHEM.COMPOUND:10423984	NCBIGENE:10018	1
PUBCHEM.COMPOUND:10423984	NCBIGENE:4217	1
PUBCHEM.COMPOUND:10423984	NCBIGENE:5879	-1
PUBCHEM.COMPOUND:10423984	NCBIGENE:5881	-1
PUBCHEM.COMPOUND:10425705	NCBIGENE:6555	-1
PUBCHEM.COMPOUND:10427712	NCBIGENE:5294	-1
PUBCHEM.COMPOUND:10428	NCBIGENE:3156	-1
PUBCHEM.COMPOUND:10428	NCBIGENE:3553	-1
PUBCHEM.COMPOUND:10429242	NCBIGENE:2475	-1
PUBCHEM.COMPOUND:10430	NCBIGENE:143503	1
PUBCHEM.COMPOUND:10434211	NCBIGENE:4985	-1
PUBCHEM.COMPOUND:10437018	NCBIGENE:1956	-1
PUBCHEM.COMPOUND:10437018	NCBIGENE:2064	-1
PUBCHEM.COMPOUND:10438	NCBIGENE:3162	1
PUBCHEM.COMPOUND:10438	NCBIGENE:4780	1
PUBCHEM.COMPOUND:10439828	NCBIGENE:3553	-1
PUBCHEM.COMPOUND:104406	NCBIGENE:5478	-1
PUBCHEM.COMPOUND:1045	NCBIGENE:262	1
PUBCHEM.COMPOUND:1045	NCBIGENE:3485	1
PUBCHEM.COMPOUND:1045	NCBIGENE:1576	-1
PUBCHEM.COMPOUND:1045	NCBIGENE:262	-1
PUBCHEM.COMPOUND:1045	NCBIGENE:4953	-1
PUBCHEM.COMPOUND:1045	NCBIGENE:6582	-1
PUBCHEM.COMPOUND:10451420	NCBIGENE:4791	-1
PUBCHEM.COMPOUND:10453764	NCBIGENE:1385	1
PUBCHEM.COMPOUND:10453764	NCBIGENE:4846	1
PUBCHEM.COMPOUND:10453764	NCBIGENE:7157	1
PUBCHEM.COMPOUND:10454451	NCBIGENE:1440	-1
PUBCHEM.COMPOUND:10455	NCBIGENE:7296	1
PUBCHEM.COMPOUND:10458325	NCBIGENE:1956	-1
PUBCHEM.COMPOUND:10458325	NCBIGENE:2050	-1
PUBCHEM.COMPOUND:10458325	NCBIGENE:2064	-1
PUBCHEM.COMPOUND:10458325	NCBIGENE:3791	-1
PUBCHEM.COMPOUND:10458621	NCBIGENE:23621	-1
PUBCHEM.COMPOUND:10458686	NCBIGENE:836	-1
PUBCHEM.COMPOUND:10458686	NCBIGENE:840	-1
PUBCHEM.COMPOUND:10459196	NCBIGENE:6195	-1
PUBCHEM.COMPOUND:10459196	NCBIGENE:6196	-1
PUBCHEM.COMPOUND:10459196	NCBIGENE:6197	-1
PUBCHEM.COMPOUND:10460379	NCBIGENE:10912	1
PUBCHEM.COMPOUND:10460379	NCBIGENE:2697	1
PUBCHEM.COMPOUND:10460379	NCBIGENE:3600	1
PUBCHEM.COMPOUND:10460379	NCBIGENE:5078	1
PUBCHEM.COMPOUND:10460379	NCBIGENE:5130	1
PUBCHEM.COMPOUND:10460379	NCBIGENE:7048	1
PUBCHEM.COMPOUND:10460379	NCBIGENE:94241	1
PUBCHEM.COMPOUND:10460379	NCBIGENE:999	1
PUBCHEM.COMPOUND:10460379	NCBIGENE:1786	-1
PUBCHEM.COMPOUND:10460379	NCBIGENE:3596	-1
PUBCHEM.COMPOUND:10460379	NCBIGENE:50943	-1
PUBCHEM.COMPOUND:10460379	NCBIGENE:51741	-1
PUBCHEM.COMPOUND:10460379	NCBIGENE:595	-1
PUBCHEM.COMPOUND:10461	NCBIGENE:3576	1
PUBCHEM.COMPOUND:10461	NCBIGENE:3852	1
PUBCHEM.COMPOUND:10461	NCBIGENE:836	1
PUBCHEM.COMPOUND:10461	NCBIGENE:839	1
PUBCHEM.COMPOUND:10461	NCBIGENE:840	1
PUBCHEM.COMPOUND:10461	NCBIGENE:841	1
PUBCHEM.COMPOUND:10461	NCBIGENE:842	1
PUBCHEM.COMPOUND:10461194	NCBIGENE:1636	-1
PUBCHEM.COMPOUND:10461508	NCBIGENE:10769	-1
PUBCHEM.COMPOUND:10461508	NCBIGENE:5347	-1
PUBCHEM.COMPOUND:10461815	NCBIGENE:3082	-1
PUBCHEM.COMPOUND:10462	NCBIGENE:920	-1
PUBCHEM.COMPOUND:104625	NCBIGENE:2147	-1
PUBCHEM.COMPOUND:104625	NCBIGENE:2158	-1
PUBCHEM.COMPOUND:104625	NCBIGENE:2159	-1
PUBCHEM.COMPOUND:10463441	NCBIGENE:36	-1
PUBCHEM.COMPOUND:10471963	NCBIGENE:356	1
PUBCHEM.COMPOUND:10471963	NCBIGENE:836	1
PUBCHEM.COMPOUND:10472693	NCBIGENE:22796	-1
PUBCHEM.COMPOUND:104727	NCBIGENE:1020	1
PUBCHEM.COMPOUND:104727	NCBIGENE:114548	1
PUBCHEM.COMPOUND:104727	NCBIGENE:6622	1
PUBCHEM.COMPOUND:104727	NCBIGENE:801	1
PUBCHEM.COMPOUND:104727	NCBIGENE:805	1
PUBCHEM.COMPOUND:104727	NCBIGENE:808	1
PUBCHEM.COMPOUND:104727	NCBIGENE:5741	-1
PUBCHEM.COMPOUND:10473088	NCBIGENE:3605	-1
PUBCHEM.COMPOUND:104731	NCBIGENE:5617	1
PUBCHEM.COMPOUND:104731	NCBIGENE:3479	-1
PUBCHEM.COMPOUND:104735	NCBIGENE:5972	1
PUBCHEM.COMPOUND:104735	NCBIGENE:9407	1
PUBCHEM.COMPOUND:104735	NCBIGENE:4353	-1
PUBCHEM.COMPOUND:104735	NCBIGENE:801	-1
PUBCHEM.COMPOUND:104735	NCBIGENE:805	-1
PUBCHEM.COMPOUND:104735	NCBIGENE:808	-1
PUBCHEM.COMPOUND:10473659	NCBIGENE:10988	-1
PUBCHEM.COMPOUND:10474	NCBIGENE:4780	1
PUBCHEM.COMPOUND:10474	NCBIGENE:5251	1
PUBCHEM.COMPOUND:10474	NCBIGENE:55347	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:1000	1
PUBCHEM.COMPOUND:104741	NCBIGENE:1392	1
PUBCHEM.COMPOUND:104741	NCBIGENE:1956	1
PUBCHEM.COMPOUND:104741	NCBIGENE:2065	1
PUBCHEM.COMPOUND:104741	NCBIGENE:54657	1
PUBCHEM.COMPOUND:104741	NCBIGENE:54658	1
PUBCHEM.COMPOUND:104741	NCBIGENE:58189	1
PUBCHEM.COMPOUND:104741	NCBIGENE:638	1
PUBCHEM.COMPOUND:104741	NCBIGENE:7132	1
PUBCHEM.COMPOUND:104741	NCBIGENE:11143	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:1906	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:27165	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:2744	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:3479	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:3667	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:367	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:4137	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:4288	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:4313	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:5617	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:6510	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:652	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:6558	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:7031	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:81671	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:8471	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:860	-1
PUBCHEM.COMPOUND:104741	NCBIGENE:9429	-1
PUBCHEM.COMPOUND:104751	NCBIGENE:776	1
PUBCHEM.COMPOUND:104751	NCBIGENE:2353	-1
PUBCHEM.COMPOUND:104751	NCBIGENE:54822	-1
PUBCHEM.COMPOUND:104751	NCBIGENE:859	-1
PUBCHEM.COMPOUND:104758	NCBIGENE:1719	-1
PUBCHEM.COMPOUND:104758	NCBIGENE:2356	-1
PUBCHEM.COMPOUND:104758	NCBIGENE:7298	-1
PUBCHEM.COMPOUND:104766	NCBIGENE:2917	1
PUBCHEM.COMPOUND:104766	NCBIGENE:112802	-1
PUBCHEM.COMPOUND:104766	NCBIGENE:121391	-1
PUBCHEM.COMPOUND:104767	NCBIGENE:1385	1
PUBCHEM.COMPOUND:104767	NCBIGENE:250	1
PUBCHEM.COMPOUND:104767	NCBIGENE:251	1
PUBCHEM.COMPOUND:104767	NCBIGENE:3479	1
PUBCHEM.COMPOUND:104767	NCBIGENE:4312	1
PUBCHEM.COMPOUND:104767	NCBIGENE:5592	1
PUBCHEM.COMPOUND:104767	NCBIGENE:6532	1
PUBCHEM.COMPOUND:104767	NCBIGENE:6560	1
PUBCHEM.COMPOUND:104767	NCBIGENE:7097	1
PUBCHEM.COMPOUND:104767	NCBIGENE:894	1
PUBCHEM.COMPOUND:104767	NCBIGENE:1906	-1
PUBCHEM.COMPOUND:104767	NCBIGENE:5972	-1
PUBCHEM.COMPOUND:104772	NCBIGENE:3315	1
PUBCHEM.COMPOUND:104772	NCBIGENE:8988	1
PUBCHEM.COMPOUND:104774	NCBIGENE:1543	-1
PUBCHEM.COMPOUND:104774	NCBIGENE:1544	-1
PUBCHEM.COMPOUND:104787	NCBIGENE:4985	1
PUBCHEM.COMPOUND:104787	NCBIGENE:627	1
PUBCHEM.COMPOUND:104787	NCBIGENE:4985	1
PUBCHEM.COMPOUND:104787	NCBIGENE:4988	-1
PUBCHEM.COMPOUND:104787	NCBIGENE:5999	-1
PUBCHEM.COMPOUND:104787	NCBIGENE:6709	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:1906	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:240	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:2864	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:2922	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:356	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:3576	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:4987	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:51738	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:5743	-1
PUBCHEM.COMPOUND:104794	NCBIGENE:6403	-1
PUBCHEM.COMPOUND:104795	NCBIGENE:136	1
PUBCHEM.COMPOUND:104795	NCBIGENE:57413	1
PUBCHEM.COMPOUND:10479502	NCBIGENE:3579	-1
PUBCHEM.COMPOUND:104798	NCBIGENE:3783	1
PUBCHEM.COMPOUND:104798	NCBIGENE:846	1
PUBCHEM.COMPOUND:104798	NCBIGENE:860	1
PUBCHEM.COMPOUND:104799	NCBIGENE:7296	-1
PUBCHEM.COMPOUND:1048	NCBIGENE:2805	1
PUBCHEM.COMPOUND:1048	NCBIGENE:2806	1
PUBCHEM.COMPOUND:1048	NCBIGENE:9407	1
PUBCHEM.COMPOUND:1048	NCBIGENE:551	-1
PUBCHEM.COMPOUND:104806	NCBIGENE:142	1
PUBCHEM.COMPOUND:104806	NCBIGENE:2058	1
PUBCHEM.COMPOUND:104806	NCBIGENE:23645	1
PUBCHEM.COMPOUND:104806	NCBIGENE:3162	1
PUBCHEM.COMPOUND:104806	NCBIGENE:4780	1
PUBCHEM.COMPOUND:104806	NCBIGENE:4803	1
PUBCHEM.COMPOUND:104806	NCBIGENE:488	1
PUBCHEM.COMPOUND:104806	NCBIGENE:5052	1
PUBCHEM.COMPOUND:104806	NCBIGENE:54205	1
PUBCHEM.COMPOUND:104806	NCBIGENE:5578	1
PUBCHEM.COMPOUND:104806	NCBIGENE:5582	1
PUBCHEM.COMPOUND:104806	NCBIGENE:664	1
PUBCHEM.COMPOUND:104806	NCBIGENE:7157	1
PUBCHEM.COMPOUND:104806	NCBIGENE:836	1
PUBCHEM.COMPOUND:104806	NCBIGENE:842	1
PUBCHEM.COMPOUND:104806	NCBIGENE:1080	-1
PUBCHEM.COMPOUND:104806	NCBIGENE:2597	-1
PUBCHEM.COMPOUND:104806	NCBIGENE:3576	-1
PUBCHEM.COMPOUND:104806	NCBIGENE:3953	-1
PUBCHEM.COMPOUND:104806	NCBIGENE:48	-1
PUBCHEM.COMPOUND:104806	NCBIGENE:4846	-1
PUBCHEM.COMPOUND:104806	NCBIGENE:6347	-1
PUBCHEM.COMPOUND:104806	NCBIGENE:7077	-1
PUBCHEM.COMPOUND:104807	NCBIGENE:7157	1
PUBCHEM.COMPOUND:104826	NCBIGENE:7132	1
PUBCHEM.COMPOUND:104826	NCBIGENE:2353	-1
PUBCHEM.COMPOUND:10483914	NCBIGENE:3565	1
PUBCHEM.COMPOUND:10483914	NCBIGENE:3713	1
PUBCHEM.COMPOUND:104842	NCBIGENE:1839	1
PUBCHEM.COMPOUND:104842	NCBIGENE:2064	1
PUBCHEM.COMPOUND:104842	NCBIGENE:3600	1
PUBCHEM.COMPOUND:104842	NCBIGENE:7057	1
PUBCHEM.COMPOUND:104842	NCBIGENE:7157	1
PUBCHEM.COMPOUND:104842	NCBIGENE:836	1
PUBCHEM.COMPOUND:104842	NCBIGENE:8856	1
PUBCHEM.COMPOUND:104842	NCBIGENE:57650	-1
PUBCHEM.COMPOUND:104842	NCBIGENE:7150	-1
PUBCHEM.COMPOUND:104842	NCBIGENE:7157	-1
PUBCHEM.COMPOUND:104845	NCBIGENE:6505	1
PUBCHEM.COMPOUND:104849	NCBIGENE:2353	1
PUBCHEM.COMPOUND:104849	NCBIGENE:290	1
PUBCHEM.COMPOUND:104849	NCBIGENE:6794	1
PUBCHEM.COMPOUND:104849	NCBIGENE:3952	-1
PUBCHEM.COMPOUND:104849	NCBIGENE:4986	-1
PUBCHEM.COMPOUND:104849	NCBIGENE:5034	-1
PUBCHEM.COMPOUND:104849	NCBIGENE:6646	-1
PUBCHEM.COMPOUND:104858	NCBIGENE:11213	1
PUBCHEM.COMPOUND:104858	NCBIGENE:128	1
PUBCHEM.COMPOUND:104858	NCBIGENE:328	1
PUBCHEM.COMPOUND:104858	NCBIGENE:391	1
PUBCHEM.COMPOUND:104858	NCBIGENE:493829	1
PUBCHEM.COMPOUND:104858	NCBIGENE:5142	1
PUBCHEM.COMPOUND:104858	NCBIGENE:5879	1
PUBCHEM.COMPOUND:104858	NCBIGENE:5881	1
PUBCHEM.COMPOUND:104858	NCBIGENE:6261	1
PUBCHEM.COMPOUND:104858	NCBIGENE:6517	1
PUBCHEM.COMPOUND:104858	NCBIGENE:7157	1
PUBCHEM.COMPOUND:104858	NCBIGENE:1080	-1
PUBCHEM.COMPOUND:104858	NCBIGENE:1728	-1
PUBCHEM.COMPOUND:104858	NCBIGENE:1839	-1
PUBCHEM.COMPOUND:104858	NCBIGENE:23411	-1
PUBCHEM.COMPOUND:104858	NCBIGENE:4843	-1
PUBCHEM.COMPOUND:104858	NCBIGENE:4953	-1
PUBCHEM.COMPOUND:104858	NCBIGENE:6403	-1
PUBCHEM.COMPOUND:104858	NCBIGENE:836	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:1559	1
PUBCHEM.COMPOUND:104865	NCBIGENE:1906	1
PUBCHEM.COMPOUND:104865	NCBIGENE:2697	1
PUBCHEM.COMPOUND:104865	NCBIGENE:1909	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:1910	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:1906	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:1909	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:1910	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:3004	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:3683	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:6554	-1
PUBCHEM.COMPOUND:104865	NCBIGENE:8647	-1
PUBCHEM.COMPOUND:1048845	NCBIGENE:9429	-1
PUBCHEM.COMPOUND:104895	NCBIGENE:1392	1
PUBCHEM.COMPOUND:104895	NCBIGENE:5179	1
PUBCHEM.COMPOUND:104895	NCBIGENE:959	1
PUBCHEM.COMPOUND:104895	NCBIGENE:1269	1
PUBCHEM.COMPOUND:104895	NCBIGENE:108	-1
PUBCHEM.COMPOUND:104895	NCBIGENE:9360	-1
PUBCHEM.COMPOUND:1049	NCBIGENE:1543	1
PUBCHEM.COMPOUND:1049	NCBIGENE:54205	1
PUBCHEM.COMPOUND:1049	NCBIGENE:842	1
PUBCHEM.COMPOUND:1049	NCBIGENE:3553	-1
PUBCHEM.COMPOUND:104924	NCBIGENE:136	1
PUBCHEM.COMPOUND:104926	NCBIGENE:8856	1
PUBCHEM.COMPOUND:104929	NCBIGENE:887	-1
PUBCHEM.COMPOUND:104933	NCBIGENE:1576	1
PUBCHEM.COMPOUND:104933	NCBIGENE:1577	1
PUBCHEM.COMPOUND:10494	NCBIGENE:1728	1
PUBCHEM.COMPOUND:10494	NCBIGENE:4780	1
PUBCHEM.COMPOUND:10494	NCBIGENE:5739	1
PUBCHEM.COMPOUND:10494	NCBIGENE:10135	-1
PUBCHEM.COMPOUND:104943	NCBIGENE:6869	-1
PUBCHEM.COMPOUND:104945	NCBIGENE:136	1
PUBCHEM.COMPOUND:104955	NCBIGENE:1499	-1
PUBCHEM.COMPOUND:104955	NCBIGENE:3827	-1
PUBCHEM.COMPOUND:104955	NCBIGENE:9456	-1
PUBCHEM.COMPOUND:104968	NCBIGENE:136	1
PUBCHEM.COMPOUND:104968	NCBIGENE:57413	1
PUBCHEM.COMPOUND:104973	NCBIGENE:150	1
PUBCHEM.COMPOUND:104973	NCBIGENE:152	1
PUBCHEM.COMPOUND:104973	NCBIGENE:147	-1
PUBCHEM.COMPOUND:104974	NCBIGENE:627	1
PUBCHEM.COMPOUND:104974	NCBIGENE:6865	-1
PUBCHEM.COMPOUND:104974	NCBIGENE:1392	-1
PUBCHEM.COMPOUND:104974	NCBIGENE:6863	-1
PUBCHEM.COMPOUND:104974	NCBIGENE:6865	-1
PUBCHEM.COMPOUND:104993	NCBIGENE:590	-1
PUBCHEM.COMPOUND:105007	NCBIGENE:5286	-1
PUBCHEM.COMPOUND:10501876	NCBIGENE:3156	-1
PUBCHEM.COMPOUND:105021	NCBIGENE:5213	1
PUBCHEM.COMPOUND:105021	NCBIGENE:7360	1
PUBCHEM.COMPOUND:105024	NCBIGENE:5743	-1
PUBCHEM.COMPOUND:105035	NCBIGENE:9407	1
PUBCHEM.COMPOUND:105039	NCBIGENE:6531	-1
PUBCHEM.COMPOUND:105040	NCBIGENE:64146	-1
PUBCHEM.COMPOUND:105044	NCBIGENE:623	1
PUBCHEM.COMPOUND:105049	NCBIGENE:240	-1
PUBCHEM.COMPOUND:105049	NCBIGENE:3567	-1
PUBCHEM.COMPOUND:105049	NCBIGENE:4056	-1
PUBCHEM.COMPOUND:105049	NCBIGENE:5743	-1
PUBCHEM.COMPOUND:105049	NCBIGENE:6374	-1
PUBCHEM.COMPOUND:105049	NCBIGENE:9536	-1
PUBCHEM.COMPOUND:105065	NCBIGENE:1843	1
PUBCHEM.COMPOUND:105065	NCBIGENE:1956	1
PUBCHEM.COMPOUND:105065	NCBIGENE:1958	1
PUBCHEM.COMPOUND:105065	NCBIGENE:2064	1
PUBCHEM.COMPOUND:105065	NCBIGENE:2149	1
PUBCHEM.COMPOUND:105065	NCBIGENE:2932	1
PUBCHEM.COMPOUND:105065	NCBIGENE:3315	1
PUBCHEM.COMPOUND:105065	NCBIGENE:387	1
PUBCHEM.COMPOUND:105065	NCBIGENE:4323	1
PUBCHEM.COMPOUND:105065	NCBIGENE:5743	1
PUBCHEM.COMPOUND:105065	NCBIGENE:6774	1
PUBCHEM.COMPOUND:105065	NCBIGENE:8988	1
PUBCHEM.COMPOUND:105083	NCBIGENE:6869	-1
PUBCHEM.COMPOUND:105083	NCBIGENE:6869	-1
PUBCHEM.COMPOUND:1051	NCBIGENE:2805	1
PUBCHEM.COMPOUND:1051	NCBIGENE:8564	-1
PUBCHEM.COMPOUND:1051	NCBIGENE:2147	-1
PUBCHEM.COMPOUND:1051	NCBIGENE:2230	-1
PUBCHEM.COMPOUND:105104	NCBIGENE:4986	1
PUBCHEM.COMPOUND:105104	NCBIGENE:4986	1
PUBCHEM.COMPOUND:105104	NCBIGENE:6531	-1
PUBCHEM.COMPOUND:105145	NCBIGENE:4502	1
PUBCHEM.COMPOUND:10517	NCBIGENE:4988	1
PUBCHEM.COMPOUND:10518	NCBIGENE:1137	-1
PUBCHEM.COMPOUND:10518	NCBIGENE:2898	-1
PUBCHEM.COMPOUND:10518	NCBIGENE:89832	-1
PUBCHEM.COMPOUND:10521421	NCBIGENE:7157	1
PUBCHEM.COMPOUND:10521421	NCBIGENE:4254	-1
PUBCHEM.COMPOUND:10522	NCBIGENE:718	-1
PUBCHEM.COMPOUND:10531	NCBIGENE:150	1
PUBCHEM.COMPOUND:10531	NCBIGENE:3351	1
PUBCHEM.COMPOUND:10531	NCBIGENE:3357	1
PUBCHEM.COMPOUND:10531	NCBIGENE:3351	1
PUBCHEM.COMPOUND:1054	NCBIGENE:2805	1
PUBCHEM.COMPOUND:1054	NCBIGENE:2015	-1
PUBCHEM.COMPOUND:1054	NCBIGENE:4481	-1
PUBCHEM.COMPOUND:105432	NCBIGENE:3357	-1
PUBCHEM.COMPOUND:105432	NCBIGENE:3358	-1
PUBCHEM.COMPOUND:10547	NCBIGENE:590	-1
PUBCHEM.COMPOUND:10569	NCBIGENE:5468	1
PUBCHEM.COMPOUND:1057	NCBIGENE:9407	1
PUBCHEM.COMPOUND:10594	NCBIGENE:9420	-1
PUBCHEM.COMPOUND:1060	NCBIGENE:1737	-1
PUBCHEM.COMPOUND:1060	NCBIGENE:1738	-1
PUBCHEM.COMPOUND:1060	NCBIGENE:5160	-1
PUBCHEM.COMPOUND:1060	NCBIGENE:5162	-1
PUBCHEM.COMPOUND:1060	NCBIGENE:8050	-1
PUBCHEM.COMPOUND:10600152	NCBIGENE:1786	-1
PUBCHEM.COMPOUND:10607	NCBIGENE:3553	1
PUBCHEM.COMPOUND:10607	NCBIGENE:203068	-1
PUBCHEM.COMPOUND:10607	NCBIGENE:54658	-1
PUBCHEM.COMPOUND:10607	NCBIGENE:7153	-1
PUBCHEM.COMPOUND:10607	NCBIGENE:7277	-1
PUBCHEM.COMPOUND:10621	NCBIGENE:3162	1
PUBCHEM.COMPOUND:10621	NCBIGENE:51738	1
PUBCHEM.COMPOUND:10621	NCBIGENE:7157	1
PUBCHEM.COMPOUND:10621	NCBIGENE:4318	-1
PUBCHEM.COMPOUND:10621	NCBIGENE:6667	-1
PUBCHEM.COMPOUND:10621	NCBIGENE:836	-1
PUBCHEM.COMPOUND:10621	NCBIGENE:941	-1
PUBCHEM.COMPOUND:10631	NCBIGENE:5241	1
PUBCHEM.COMPOUND:10634	NCBIGENE:1440	1
PUBCHEM.COMPOUND:10635	NCBIGENE:10257	1
PUBCHEM.COMPOUND:10635	NCBIGENE:10645	1
PUBCHEM.COMPOUND:10635	NCBIGENE:2621	1
PUBCHEM.COMPOUND:10635	NCBIGENE:354	1
PUBCHEM.COMPOUND:10635	NCBIGENE:367	1
PUBCHEM.COMPOUND:10635	NCBIGENE:3757	1
PUBCHEM.COMPOUND:10635	NCBIGENE:57468	1
PUBCHEM.COMPOUND:10635	NCBIGENE:6720	1
PUBCHEM.COMPOUND:10635	NCBIGENE:7276	1
PUBCHEM.COMPOUND:10635	NCBIGENE:775	1
PUBCHEM.COMPOUND:10635	NCBIGENE:3292	-1
PUBCHEM.COMPOUND:10635	NCBIGENE:3487	-1
PUBCHEM.COMPOUND:10635	NCBIGENE:367	-1
PUBCHEM.COMPOUND:10635	NCBIGENE:5241	-1
PUBCHEM.COMPOUND:10635	NCBIGENE:6462	-1
PUBCHEM.COMPOUND:10635	NCBIGENE:7224	-1
PUBCHEM.COMPOUND:10635	NCBIGENE:9611	-1
PUBCHEM.COMPOUND:10638850	NCBIGENE:240	-1
