source	target	edge_type	source_node_type	target_node_type
ncbigene:140735	ncbigene:3326	interacts	Gene	Gene
ncbigene:929	ncbigene:9450	interacts	Gene	Gene
ncbigene:51077	ncbigene:57647	interacts	Gene	Gene
ncbigene:3127	ncbigene:5795	interacts	Gene	Gene
ncbigene:27341	ncbigene:92856	interacts	Gene	Gene
ncbigene:3452	ncbigene:3445	interacts	Gene	Gene
ncbigene:7132	ncbigene:5609	interacts	Gene	Gene
ncbigene:3725	ncbigene:2939	interacts	Gene	Gene
ncbigene:7124	ncbigene:27005	interacts	Gene	Gene
ncbigene:9972	ncbigene:79833	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:4209	upregulates	Compound	Gene
ncbigene:9862	ncbigene:9370	interacts	Gene	Gene
ncbigene:6097	GO:0006805	participates	Gene	Biological Process
ncbigene:146330	ncbigene:84085	interacts	Gene	Gene
ncbigene:26224	ncbigene:150684	interacts	Gene	Gene
ncbigene:5048	ncbigene:5518	interacts	Gene	Gene
pubchem.compound:71360	ncbigene:1813	downregulates	Compound	Gene
ncbigene:4087	ncbigene:79923	interacts	Gene	Gene
ncbigene:3170	GO:0030154	participates	Gene	Biological Process
ncbigene:8312	ncbigene:5526	interacts	Gene	Gene
ncbigene:23421	ncbigene:57551	interacts	Gene	Gene
ncbigene:2776	ncbigene:7275	interacts	Gene	Gene
pubchem.compound:4114	GO:0022607	induces	Compound	Biological Process
ncbigene:8341	ncbigene:8331	interacts	Gene	Gene
ncbigene:54891	ncbigene:5887	interacts	Gene	Gene
ncbigene:65055	ncbigene:8387	interacts	Gene	Gene
pubchem.compound:445643	ncbigene:949	downregulates	Compound	Gene
ncbigene:3452	ncbigene:5777	interacts	Gene	Gene
ncbigene:3661	ncbigene:3452	interacts	Gene	Gene
ncbigene:8823	ncbigene:2254	interacts	Gene	Gene
pubchem.compound:667550	GO:0007165	induces	Compound	Biological Process
ncbigene:28514	GO:0030154	participates	Gene	Biological Process
ncbigene:5055	ncbigene:6775	interacts	Gene	Gene
ncbigene:4008	ncbigene:26234	interacts	Gene	Gene
ncbigene:3952	GO:0006629	participates	Gene	Biological Process
ncbigene:1022	ncbigene:8861	interacts	Gene	Gene
ncbigene:84135	ncbigene:92856	interacts	Gene	Gene
ncbigene:51433	ncbigene:1017	interacts	Gene	Gene
ncbigene:8450	GO:0042254	participates	Gene	Biological Process
ncbigene:51421	ncbigene:25937	interacts	Gene	Gene
ncbigene:1869	GO:0043065	participates	Gene	Biological Process
pubchem.compound:5330286	GO:0016192	induces	Compound	Biological Process
ncbigene:23433	ncbigene:10640	interacts	Gene	Gene
ncbigene:8338	ncbigene:102724334	interacts	Gene	Gene
ncbigene:841	ncbigene:353376	interacts	Gene	Gene
ncbigene:5468	GO:0007165	participates	Gene	Biological Process
pubchem.compound:4091	ncbigene:6414	downregulates	Compound	Gene
pubchem.compound:3478	GO:0006805	induces	Compound	Biological Process
ncbigene:7533	ncbigene:7531	interacts	Gene	Gene
ncbigene:3551	ncbigene:10399	interacts	Gene	Gene
ncbigene:25999	ncbigene:7132	interacts	Gene	Gene
pubchem.compound:702	ncbigene:3952	downregulates	Compound	Gene
pubchem.compound:4171	ncbigene:3358	upregulates	Compound	Gene
ncbigene:55759	ncbigene:54881	interacts	Gene	Gene
ncbigene:55208	ncbigene:4008	interacts	Gene	Gene
ncbigene:9759	ncbigene:814	interacts	Gene	Gene
ncbigene:1393	GO:0007165	participates	Gene	Biological Process
ncbigene:56915	ncbigene:9724	interacts	Gene	Gene
ncbigene:320	ncbigene:5864	interacts	Gene	Gene
ncbigene:8348	ncbigene:255626	interacts	Gene	Gene
ncbigene:6775	ncbigene:2119	interacts	Gene	Gene
ncbigene:694	ncbigene:8208	interacts	Gene	Gene
ncbigene:81857	ncbigene:4023	interacts	Gene	Gene
ncbigene:23054	ncbigene:5244	interacts	Gene	Gene
ncbigene:56915	ncbigene:5822	interacts	Gene	Gene
pubchem.compound:3961	ncbigene:551	downregulates	Compound	Gene
ncbigene:8655	ncbigene:2908	interacts	Gene	Gene
ncbigene:1173	ncbigene:22905	interacts	Gene	Gene
pubchem.compound:3559	ncbigene:7054	upregulates	Compound	Gene
pubchem.compound:44462760	GO:0008283	induces	Compound	Biological Process
pubchem.compound:31307	GO:0006259	induces	Compound	Biological Process
ncbigene:25906	ncbigene:3569	interacts	Gene	Gene
ncbigene:5145	GO:0007165	participates	Gene	Biological Process
ncbigene:5394	ncbigene:9045	interacts	Gene	Gene
ncbigene:150	ncbigene:2785	interacts	Gene	Gene
pubchem.compound:54454	ncbigene:3990	downregulates	Compound	Gene
ncbigene:1457	GO:0007165	participates	Gene	Biological Process
ncbigene:51096	ncbigene:27042	interacts	Gene	Gene
ncbigene:84057	ncbigene:8345	interacts	Gene	Gene
ncbigene:401541	ncbigene:5519	interacts	Gene	Gene
ncbigene:10142	GO:0007165	participates	Gene	Biological Process
ncbigene:6604	ncbigene:34	interacts	Gene	Gene
ncbigene:84085	ncbigene:79176	interacts	Gene	Gene
ncbigene:9918	GO:0051301	participates	Gene	Biological Process
ncbigene:51122	ncbigene:26234	interacts	Gene	Gene
ncbigene:4854	ncbigene:23129	interacts	Gene	Gene
ncbigene:54892	ncbigene:3017	interacts	Gene	Gene
ncbigene:2057	ncbigene:6776	interacts	Gene	Gene
ncbigene:102800317	ncbigene:6191	interacts	Gene	Gene
ncbigene:864	ncbigene:2033	interacts	Gene	Gene
ncbigene:55131	ncbigene:57647	interacts	Gene	Gene
ncbigene:1857	ncbigene:5518	interacts	Gene	Gene
ncbigene:26268	ncbigene:26232	interacts	Gene	Gene
ncbigene:6374	GO:0007267	participates	Gene	Biological Process
ncbigene:7040	ncbigene:9372	interacts	Gene	Gene
pubchem.compound:5095	ncbigene:1814	upregulates	Compound	Gene
pubchem.compound:702	ncbigene:4851	downregulates	Compound	Gene
ncbigene:10411	ncbigene:5912	interacts	Gene	Gene
ncbigene:5894	ncbigene:673	interacts	Gene	Gene
ncbigene:733	ncbigene:727	interacts	Gene	Gene
ncbigene:84916	ncbigene:27042	interacts	Gene	Gene
ncbigene:64105	ncbigene:55166	interacts	Gene	Gene
pubchem.compound:3964	ncbigene:152	downregulates	Compound	Gene
pubchem.compound:6013	ncbigene:1814	downregulates	Compound	Gene
ncbigene:2159	ncbigene:462	interacts	Gene	Gene
ncbigene:27152	GO:0051301	participates	Gene	Biological Process
ncbigene:26270	ncbigene:149951	interacts	Gene	Gene
pubchem.compound:2118	ncbigene:2560	upregulates	Compound	Gene
ncbigene:4086	ncbigene:4092	interacts	Gene	Gene
ncbigene:1783	ncbigene:5241	interacts	Gene	Gene
ncbigene:8340	ncbigene:23030	interacts	Gene	Gene
ncbigene:1019	ncbigene:1021	interacts	Gene	Gene
ncbigene:4008	ncbigene:23194	interacts	Gene	Gene
ncbigene:80205	ncbigene:376497	interacts	Gene	Gene
pubchem.compound:20279	ncbigene:5422	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3248	upregulates	Compound	Gene
ncbigene:54165	ncbigene:285231	interacts	Gene	Gene
pubchem.compound:44093	ncbigene:5367	upregulates	Compound	Gene
ncbigene:7096	GO:0007165	participates	Gene	Biological Process
ncbigene:7322	ncbigene:28952	interacts	Gene	Gene
pubchem.compound:3339	ncbigene:4654	upregulates	Compound	Gene
ncbigene:9112	ncbigene:9013	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:9021	downregulates	Compound	Gene
ncbigene:5728	ncbigene:4343	interacts	Gene	Gene
ncbigene:23054	ncbigene:376497	interacts	Gene	Gene
ncbigene:9793	ncbigene:79172	interacts	Gene	Gene
ncbigene:4781	ncbigene:51082	interacts	Gene	Gene
ncbigene:2321	ncbigene:58	interacts	Gene	Gene
ncbigene:5624	ncbigene:10023	interacts	Gene	Gene
ncbigene:8787	ncbigene:346562	interacts	Gene	Gene
ncbigene:324	ncbigene:8312	interacts	Gene	Gene
ncbigene:10672	ncbigene:7984	interacts	Gene	Gene
ncbigene:2768	ncbigene:11214	interacts	Gene	Gene
ncbigene:3339	GO:0006629	participates	Gene	Biological Process
pubchem.compound:702	ncbigene:3484	upregulates	Compound	Gene
ncbigene:10438	ncbigene:6167	interacts	Gene	Gene
pubchem.compound:9444	GO:0030154	induces	Compound	Biological Process
ncbigene:2491	ncbigene:5525	interacts	Gene	Gene
ncbigene:26259	ncbigene:146330	interacts	Gene	Gene
ncbigene:1230	ncbigene:26086	interacts	Gene	Gene
ncbigene:79791	ncbigene:28952	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:2752	upregulates	Compound	Gene
ncbigene:50674	ncbigene:5078	interacts	Gene	Gene
ncbigene:55738	ncbigene:23149	interacts	Gene	Gene
ncbigene:102800317	ncbigene:6209	interacts	Gene	Gene
ncbigene:5048	ncbigene:5515	interacts	Gene	Gene
ncbigene:64108	ncbigene:81697	interacts	Gene	Gene
ncbigene:9715	ncbigene:5894	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:6347	downregulates	Compound	Gene
ncbigene:9735	ncbigene:64946	interacts	Gene	Gene
ncbigene:79791	ncbigene:28991	interacts	Gene	Gene
ncbigene:2920	ncbigene:26086	interacts	Gene	Gene
ncbigene:6352	ncbigene:3586	interacts	Gene	Gene
ncbigene:4735	ncbigene:79441	interacts	Gene	Gene
ncbigene:6217	ncbigene:79050	interacts	Gene	Gene
ncbigene:54939	ncbigene:51122	interacts	Gene	Gene
ncbigene:344892	ncbigene:8590	interacts	Gene	Gene
ncbigene:6193	ncbigene:51202	interacts	Gene	Gene
ncbigene:2533	ncbigene:5781	interacts	Gene	Gene
ncbigene:3815	GO:0007165	participates	Gene	Biological Process
ncbigene:5608	ncbigene:5600	interacts	Gene	Gene
ncbigene:5566	GO:0006397	participates	Gene	Biological Process
ncbigene:51128	ncbigene:338	interacts	Gene	Gene
ncbigene:3566	ncbigene:9655	interacts	Gene	Gene
ncbigene:152	ncbigene:63940	interacts	Gene	Gene
ncbigene:6622	ncbigene:1861	interacts	Gene	Gene
ncbigene:5592	ncbigene:5350	interacts	Gene	Gene
ncbigene:9441	ncbigene:948	interacts	Gene	Gene
ncbigene:55920	ncbigene:5528	interacts	Gene	Gene
ncbigene:152831	ncbigene:4893	interacts	Gene	Gene
ncbigene:8425	GO:0006457	participates	Gene	Biological Process
ncbigene:5290	ncbigene:2549	interacts	Gene	Gene
pubchem.compound:33741	ncbigene:1139	downregulates	Compound	Gene
ncbigene:4780	ncbigene:1429	interacts	Gene	Gene
ncbigene:54461	ncbigene:283807	interacts	Gene	Gene
ncbigene:55970	ncbigene:9254	interacts	Gene	Gene
ncbigene:10726	ncbigene:5518	interacts	Gene	Gene
ncbigene:54620	ncbigene:26234	interacts	Gene	Gene
ncbigene:378708	ncbigene:57599	interacts	Gene	Gene
ncbigene:54165	ncbigene:26224	interacts	Gene	Gene
ncbigene:79718	ncbigene:7296	interacts	Gene	Gene
ncbigene:29893	ncbigene:102724334	interacts	Gene	Gene
ncbigene:6003	ncbigene:346562	interacts	Gene	Gene
ncbigene:8317	ncbigene:54107	interacts	Gene	Gene
ncbigene:6950	ncbigene:583	interacts	Gene	Gene
pubchem.compound:3343	GO:0007165	induces	Compound	Biological Process
pubchem.compound:3715	ncbigene:1027	upregulates	Compound	Gene
ncbigene:5441	ncbigene:23543	interacts	Gene	Gene
ncbigene:329	ncbigene:10399	interacts	Gene	Gene
ncbigene:6500	ncbigene:26272	interacts	Gene	Gene
ncbigene:23054	ncbigene:34	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:6387	upregulates	Compound	Gene
ncbigene:114049	ncbigene:84946	interacts	Gene	Gene
ncbigene:5777	GO:0030154	participates	Gene	Biological Process
ncbigene:5595	ncbigene:5588	interacts	Gene	Gene
ncbigene:8431	ncbigene:4843	interacts	Gene	Gene
ncbigene:55738	ncbigene:1173	interacts	Gene	Gene
pubchem.compound:6013	ncbigene:1462	upregulates	Compound	Gene
ncbigene:64858	ncbigene:57599	interacts	Gene	Gene
ncbigene:3320	GO:0032880	participates	Gene	Biological Process
pubchem.compound:5311181	GO:0007165	induces	Compound	Biological Process
ncbigene:838	GO:0006508	participates	Gene	Biological Process
ncbigene:156	ncbigene:5731	interacts	Gene	Gene
ncbigene:6119	ncbigene:23649	interacts	Gene	Gene
ncbigene:9847	ncbigene:23265	interacts	Gene	Gene
pubchem.compound:71360	ncbigene:1816	downregulates	Compound	Gene
pubchem.compound:5564	ncbigene:3553	downregulates	Compound	Gene
ncbigene:6754	ncbigene:26086	interacts	Gene	Gene
ncbigene:10294	ncbigene:55466	interacts	Gene	Gene
ncbigene:5610	ncbigene:7157	interacts	Gene	Gene
ncbigene:9972	ncbigene:79228	interacts	Gene	Gene
pubchem.compound:5833	ncbigene:3845	downregulates	Compound	Gene
ncbigene:2214	ncbigene:6850	interacts	Gene	Gene
pubchem.compound:3715	ncbigene:2166	downregulates	Compound	Gene
ncbigene:2266	ncbigene:369	interacts	Gene	Gene
ncbigene:2249	ncbigene:8823	interacts	Gene	Gene
ncbigene:2034	ncbigene:54165	interacts	Gene	Gene
ncbigene:8568	ncbigene:57050	interacts	Gene	Gene
ncbigene:5532	ncbigene:4772	interacts	Gene	Gene
ncbigene:6300	ncbigene:1385	interacts	Gene	Gene
ncbigene:112950	ncbigene:5105	interacts	Gene	Gene
ncbigene:5336	ncbigene:25998	interacts	Gene	Gene
ncbigene:7479	ncbigene:27123	interacts	Gene	Gene
ncbigene:25936	ncbigene:57551	interacts	Gene	Gene
ncbigene:333929	ncbigene:57504	interacts	Gene	Gene
pubchem.compound:4091	ncbigene:5340	downregulates	Compound	Gene
ncbigene:4780	ncbigene:5447	interacts	Gene	Gene
ncbigene:7015	ncbigene:7157	interacts	Gene	Gene
ncbigene:865	ncbigene:57154	interacts	Gene	Gene
ncbigene:6386	ncbigene:6385	interacts	Gene	Gene
ncbigene:1869	ncbigene:144455	interacts	Gene	Gene
ncbigene:6773	ncbigene:4940	interacts	Gene	Gene
ncbigene:6234	ncbigene:9724	interacts	Gene	Gene
ncbigene:6373	GO:0007267	participates	Gene	Biological Process
ncbigene:4855	ncbigene:4343	interacts	Gene	Gene
ncbigene:4792	ncbigene:5074	interacts	Gene	Gene
pubchem.compound:5330286	GO:0008219	induces	Compound	Biological Process
pubchem.compound:4594	ncbigene:54658	upregulates	Compound	Gene
ncbigene:6829	ncbigene:6619	interacts	Gene	Gene
ncbigene:114049	ncbigene:55720	interacts	Gene	Gene
ncbigene:4205	GO:0030154	participates	Gene	Biological Process
ncbigene:8568	ncbigene:27042	interacts	Gene	Gene
ncbigene:3148	ncbigene:3024	interacts	Gene	Gene
ncbigene:147841	ncbigene:11130	interacts	Gene	Gene
ncbigene:4772	ncbigene:7124	interacts	Gene	Gene
ncbigene:5518	ncbigene:9183	interacts	Gene	Gene
ncbigene:2099	ncbigene:5241	interacts	Gene	Gene
pubchem.compound:5505	ncbigene:3767	downregulates	Compound	Gene
ncbigene:51447	GO:0043065	participates	Gene	Biological Process
ncbigene:8322	ncbigene:1856	interacts	Gene	Gene
ncbigene:999	ncbigene:6498	interacts	Gene	Gene
ncbigene:132112	ncbigene:8392	interacts	Gene	Gene
pubchem.compound:5280453	ncbigene:4843	upregulates	Compound	Gene
ncbigene:54620	ncbigene:54461	interacts	Gene	Gene
ncbigene:10498	ncbigene:1579	interacts	Gene	Gene
ncbigene:4851	ncbigene:6400	interacts	Gene	Gene
ncbigene:4784	ncbigene:51082	interacts	Gene	Gene
ncbigene:22919	ncbigene:1778	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:183	upregulates	Compound	Gene
ncbigene:54461	ncbigene:26267	interacts	Gene	Gene
pubchem.compound:3964	ncbigene:1128	downregulates	Compound	Gene
ncbigene:100996758	ncbigene:10270	interacts	Gene	Gene
ncbigene:6608	ncbigene:50846	interacts	Gene	Gene
ncbigene:338442	ncbigene:63940	interacts	Gene	Gene
ncbigene:4217	ncbigene:6416	interacts	Gene	Gene
ncbigene:468	ncbigene:6347	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:81671	upregulates	Compound	Gene
ncbigene:4774	ncbigene:5437	interacts	Gene	Gene
ncbigene:632	ncbigene:8841	interacts	Gene	Gene
ncbigene:5367	ncbigene:29899	interacts	Gene	Gene
ncbigene:55109	ncbigene:8844	interacts	Gene	Gene
pubchem.compound:3676	ncbigene:1956	downregulates	Compound	Gene
ncbigene:4090	ncbigene:7048	interacts	Gene	Gene
ncbigene:79003	ncbigene:5526	interacts	Gene	Gene
ncbigene:6772	ncbigene:1540	interacts	Gene	Gene
ncbigene:10142	ncbigene:7529	interacts	Gene	Gene
ncbigene:10971	ncbigene:2810	interacts	Gene	Gene
ncbigene:55970	ncbigene:784	interacts	Gene	Gene
pubchem.compound:4158	GO:0009308	induces	Compound	Biological Process
ncbigene:10051	ncbigene:8970	interacts	Gene	Gene
ncbigene:84135	ncbigene:9277	interacts	Gene	Gene
ncbigene:26270	ncbigene:23014	interacts	Gene	Gene
ncbigene:55957	ncbigene:5347	interacts	Gene	Gene
ncbigene:150726	ncbigene:149951	interacts	Gene	Gene
ncbigene:5439	ncbigene:545	interacts	Gene	Gene
ncbigene:2779	GO:0008283	participates	Gene	Biological Process
ncbigene:1454	ncbigene:6230	interacts	Gene	Gene
ncbigene:5879	GO:0007155	participates	Gene	Biological Process
ncbigene:51701	ncbigene:192670	interacts	Gene	Gene
ncbigene:4040	ncbigene:139285	interacts	Gene	Gene
ncbigene:5030	ncbigene:29899	interacts	Gene	Gene
pubchem.compound:5073	ncbigene:3354	downregulates	Compound	Gene
ncbigene:4801	ncbigene:1649	interacts	Gene	Gene
ncbigene:2741	GO:0050877	participates	Gene	Biological Process
ncbigene:10498	ncbigene:1376	interacts	Gene	Gene
ncbigene:145264	GO:0010951	participates	Gene	Biological Process
ncbigene:5579	ncbigene:6777	interacts	Gene	Gene
ncbigene:3017	ncbigene:8345	interacts	Gene	Gene
pubchem.compound:6167	ncbigene:4851	downregulates	Compound	Gene
ncbigene:2249	ncbigene:3265	interacts	Gene	Gene
ncbigene:22897	GO:0051301	participates	Gene	Biological Process
ncbigene:8945	ncbigene:29099	interacts	Gene	Gene
pubchem.compound:2794	ncbigene:5319	upregulates	Compound	Gene
ncbigene:3013	ncbigene:8348	interacts	Gene	Gene
ncbigene:26219	GO:0007165	participates	Gene	Biological Process
ncbigene:23435	GO:0006397	participates	Gene	Biological Process
ncbigene:9631	GO:0006913	participates	Gene	Biological Process
ncbigene:2251	ncbigene:10818	interacts	Gene	Gene
ncbigene:735	ncbigene:1191	interacts	Gene	Gene
ncbigene:6234	ncbigene:57050	interacts	Gene	Gene
ncbigene:54891	ncbigene:10980	interacts	Gene	Gene
ncbigene:2309	ncbigene:192669	interacts	Gene	Gene
ncbigene:4763	ncbigene:2971	interacts	Gene	Gene
ncbigene:4233	ncbigene:57610	interacts	Gene	Gene
ncbigene:4193	ncbigene:1869	interacts	Gene	Gene
pubchem.compound:5311304	ncbigene:4985	downregulates	Compound	Gene
ncbigene:51360	ncbigene:6720	interacts	Gene	Gene
ncbigene:10468	GO:0030154	participates	Gene	Biological Process
ncbigene:23122	ncbigene:1781	interacts	Gene	Gene
ncbigene:3017	ncbigene:8349	interacts	Gene	Gene
ncbigene:1212	ncbigene:375	interacts	Gene	Gene
ncbigene:3952	ncbigene:5562	interacts	Gene	Gene
ncbigene:6194	ncbigene:54555	interacts	Gene	Gene
ncbigene:4691	ncbigene:4809	interacts	Gene	Gene
ncbigene:79172	ncbigene:55746	interacts	Gene	Gene
ncbigene:1950	ncbigene:6774	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:6340	upregulates	Compound	Gene
pubchem.compound:5284616	GO:0002376	induces	Compound	Biological Process
ncbigene:1401	ncbigene:712	interacts	Gene	Gene
pubchem.compound:11683	ncbigene:5241	upregulates	Compound	Gene
ncbigene:8317	ncbigene:23649	interacts	Gene	Gene
ncbigene:28952	ncbigene:8453	interacts	Gene	Gene
ncbigene:5649	ncbigene:4043	interacts	Gene	Gene
ncbigene:5577	ncbigene:5528	interacts	Gene	Gene
ncbigene:6775	ncbigene:9987	interacts	Gene	Gene
ncbigene:7514	ncbigene:891	interacts	Gene	Gene
ncbigene:3630	GO:0032880	participates	Gene	Biological Process
ncbigene:126433	ncbigene:114907	interacts	Gene	Gene
ncbigene:1445	ncbigene:55824	interacts	Gene	Gene
ncbigene:51433	GO:0051301	participates	Gene	Biological Process
ncbigene:6198	ncbigene:153129	interacts	Gene	Gene
ncbigene:27044	ncbigene:3845	interacts	Gene	Gene
pubchem.compound:15209	GO:0043085	induces	Compound	Biological Process
ncbigene:23332	ncbigene:5518	interacts	Gene	Gene
ncbigene:55294	ncbigene:26232	interacts	Gene	Gene
ncbigene:652	ncbigene:2626	interacts	Gene	Gene
ncbigene:8648	ncbigene:23179	interacts	Gene	Gene
ncbigene:6203	ncbigene:54555	interacts	Gene	Gene
pubchem.compound:2478	ncbigene:5054	upregulates	Compound	Gene
ncbigene:732	ncbigene:1191	interacts	Gene	Gene
ncbigene:4854	ncbigene:26508	interacts	Gene	Gene
ncbigene:394	ncbigene:6093	interacts	Gene	Gene
ncbigene:4628	ncbigene:5058	interacts	Gene	Gene
ncbigene:4790	ncbigene:79155	interacts	Gene	Gene
ncbigene:88745	ncbigene:55813	interacts	Gene	Gene
ncbigene:2771	ncbigene:26086	interacts	Gene	Gene
pubchem.compound:4911	ncbigene:9376	downregulates	Compound	Gene
pubchem.compound:5280453	ncbigene:3684	upregulates	Compound	Gene
ncbigene:5664	ncbigene:113878	interacts	Gene	Gene
ncbigene:9070	ncbigene:7057	interacts	Gene	Gene
ncbigene:80204	ncbigene:26272	interacts	Gene	Gene
ncbigene:3587	ncbigene:4217	interacts	Gene	Gene
ncbigene:55294	ncbigene:29099	interacts	Gene	Gene
ncbigene:10370	ncbigene:3295	interacts	Gene	Gene
pubchem.compound:4594	ncbigene:3162	upregulates	Compound	Gene
ncbigene:5580	GO:0007049	participates	Gene	Biological Process
ncbigene:3443	ncbigene:5781	interacts	Gene	Gene
ncbigene:11255	ncbigene:126006	interacts	Gene	Gene
ncbigene:105379861	ncbigene:26086	interacts	Gene	Gene
ncbigene:545	ncbigene:7157	interacts	Gene	Gene
pubchem.compound:5280360	ncbigene:2247	upregulates	Compound	Gene
ncbigene:10592	ncbigene:3013	interacts	Gene	Gene
ncbigene:8453	ncbigene:54165	interacts	Gene	Gene
ncbigene:4985	ncbigene:26086	interacts	Gene	Gene
ncbigene:54908	ncbigene:5527	interacts	Gene	Gene
ncbigene:2067	ncbigene:7398	interacts	Gene	Gene
ncbigene:6829	ncbigene:6882	interacts	Gene	Gene
ncbigene:8737	ncbigene:7375	interacts	Gene	Gene
pubchem.compound:3784	ncbigene:776	downregulates	Compound	Gene
ncbigene:4627	ncbigene:4659	interacts	Gene	Gene
ncbigene:6256	ncbigene:6822	interacts	Gene	Gene
ncbigene:8970	ncbigene:55766	interacts	Gene	Gene
ncbigene:5291	ncbigene:2885	interacts	Gene	Gene
ncbigene:5529	ncbigene:5518	interacts	Gene	Gene
ncbigene:150	ncbigene:2770	interacts	Gene	Gene
ncbigene:10379	ncbigene:4938	interacts	Gene	Gene
